(Intercept) as.factor(phenotypes$Age.x)1 as.factor(phenotypes$Age.x)2 as.factor(phenotypes$Age.x)3 as.factor(phenotypes$Age.x)4 as.factor(phenotypes$Age.x)5 as.factor(phenotypes$Age.x)6 as.factor(phenotypes$Age.x)7 as.factor(phenotypes$Age.x)8 as.factor(phenotypes$Age.x)9 as.factor(phenotypes$Age.x)10 as.factor(phenotypes$Age.y)3 as.factor(phenotypes$Age.y)4 as.factor(phenotypes$Age.y)5 as.factor(phenotypes$Age.y)6 as.factor(phenotypes$Age.y)7 as.factor(phenotypes$Age.y)8 as.factor(phenotypes$Age.y)9 as.factor(phenotypes$Gen.Line)RAMB as.factor(phenotypes$Gen.Line)UNKN as.factor(phenotypes$Management.Group)1 as.factor(phenotypes$Management.Group)2 as.factor(phenotypes$Lambs.Birthed.x)2 as.factor(phenotypes$Lambs.Birthed.x)3 as.factor(phenotypes$Lambs.Birthed.x)4 as.factor(phenotypes$Lambs.Birthed.y)2 as.factor(phenotypes$Lambs.Birthed.y)3
-5.338538 -0.5835078 -0.5742428 -0.6985045 -0.7969024 -0.6264745 -0.8623226 -0.3347105 -0.4043425 -0.9412989 -0.4650753 0.4989944 -8.881276 -8.883782 -9.396602 -9.104059 -7.517612 -7.60847 0.2241243 -0.3221398 9.714814 9.207629 0.3188931 0.5835377 0.2540362 -0.02353682 0.395965
-5.371853 -0.6842238 -0.7404321 -0.7067727 -0.6372575 -0.6187034 -0.9005611 -0.4692349 -0.5686149 -0.7845558 -0.1995924 0.3229974 -8.838962 -8.857521 -9.394548 -8.657764 -7.198549 -8.453672 0.1484562 -0.08770485 9.774568 9.210141 0.1970392 0.4882693 0.4921868 0.1488501 0.6058
-5.35735 -0.05334746 -0.8252736 -0.7459278 -0.5653159 -0.6189255 -0.8659003 -0.5097578 -0.5968011 -0.6753018 -0.4566159 0.339085 -8.90363 -8.883427 -8.987117 -8.72438 -8.023303 -8.085136 0.1495975 -0.2232504 9.140278 9.156461 0.2163453 0.4471678 0.616951 0.04851709 -0.2332151
-5.52722 0.6749802 -0.5158415 -0.7162816 -0.5743424 -0.7095161 -0.718826 -0.2545231 -0.3036325 -0.9581878 -0.03225166 0.01425798 -9.029174 -9.07127 -9.41192 -9.132409 -7.893597 -5.951911 0.2883995 0.489263 9.647876 9.312339 0.04770909 0.5964165 -0.03639931 -0.09945338 0.5616145
-5.530829 -1.17077 -0.7390282 -0.865117 -0.6546377 -0.7977028 -0.8160624 -0.6004386 -0.4998298 -0.7564809 -0.4842251 0.4087466 -9.124117 -9.031909 -9.416994 -8.605019 -10.23655 -6.735637 0.1957106 -0.08730713 9.927604 9.498176 0.2231013 0.7453905 -0.1418113 -0.06051274 0.1675768
-5.477496 -1.470038 -0.5167968 -0.8912106 -0.7088005 -0.9517693 -0.965445 -0.7111852 -0.7467664 -0.4921958 -0.7943045 0.1270327 -9.173328 -9.114952 -9.581973 -8.691918 -8.528096 -7.819652 0.3119526 0.04149576 9.800617 9.525603 0.283603 0.6347017 1.200088 0.01906843 0.7231648
-5.566324 -0.6606579 -0.7052713 -0.866989 -0.7380683 -0.7345951 -0.7500744 -0.4724308 -0.7697775 -0.8488841 -0.5962984 0.3325086 -9.45145 -9.397644 -9.546544 -8.762536 -7.88011 -7.849016 0.2243636 -0.177042 9.901734 9.875758 0.1272618 0.5420406 -0.02055619 0.01714892 0.6728354
-5.607635 -0.1116185 -0.8639985 -0.6925241 -0.6505612 -0.675771 -0.736829 -0.5019876 -0.6117901 -0.9950774 -0.1757544 0.288394 -9.557283 -9.706304 -9.559429 -9.342055 -7.452925 -7.171513 0.2958301 -0.04986944 10.21991 9.91921 0.1475954 0.4405065 0.5950769 0.008921878 0.2196697
-5.683973 -0.6708857 -0.4794303 -0.6338495 -0.6954331 -0.6115014 -0.6345419 -0.3965235 -0.5983002 -1.008812 -0.8952438 0.1429705 -9.573101 -9.424539 -9.873823 -10.17218 -8.97586 -7.56073 0.120033 0.1668294 10.21155 9.840892 0.2800278 0.6060234 0.3207503 -0.01227279 0.8915014
-5.642816 -0.1494603 -0.544462 -0.7173551 -0.7670968 -0.6267667 -0.8049473 -0.3332148 -0.5547701 -1.127118 -0.4820743 0.2335973 -9.719413 -9.496005 -9.924595 -9.538511 -9.650488 -7.201497 0.2157099 0.02827539 10.16718 9.914577 0.1762532 0.7633628 0.6279977 0.03265523 0.2204105
-5.680502 0.09996047 -0.6315095 -0.7930398 -0.5627785 -0.6753657 -0.7270197 -0.3137815 -0.6816743 -0.8660813 -1.125761 0.177081 -9.523321 -9.619139 -9.841819 -8.924173 -8.698306 -8.111539 0.3195263 0.2885269 10.10729 9.758723 0.1769156 0.5835248 0.7160462 0.03838211 0.4684105
-5.70451 -0.8634671 -0.4469198 -0.590059 -0.6186265 -0.60341 -0.5837769 -0.3973087 -0.6410962 -0.7066393 -0.7497758 0.01262175 -9.580291 -9.589842 -10.10002 -9.18195 -10.30842 -8.220523 0.3786155 0.2533965 10.05792 9.712751 0.0631482 0.1417673 0.6027865 0.07609708 0.1292012
-5.617227 -0.5696525 -0.6571388 -0.7094506 -0.5909916 -0.515124 -0.60254 -0.3726631 -0.531339 -0.9794344 -0.9964309 0.1847902 -9.733028 -9.614815 -9.907117 -9.326601 -8.978972 -7.144722 0.207286 0.1197706 10.08542 9.949254 0.1479637 0.5159703 0.6133594 -0.05406439 0.6114792
-5.446583 -0.3646162 -0.6611958 -0.6698032 -0.757402 -0.6284411 -0.651249 -0.4652013 -0.6036074 -0.7899401 -0.4720044 0.188866 -9.909898 -9.826195 -10.20491 -9.456565 -6.258094 -8.230406 0.09097751 -0.1338089 10.36982 10.23783 0.2268707 0.7039361 0.2360955 -0.03160579 0.6754341
-5.424415 -0.4399925 -0.6378494 -0.7379685 -0.5642059 -0.7484159 -0.7002499 -0.6314933 -0.5739467 -0.955488 -1.463402 0.1579986 -10.0772 -9.688208 -10.36087 -8.863288 -8.473688 -9.140303 -0.03836424 -0.1589884 10.34719 10.05635 0.03211576 0.3913138 0.3596841 0.09632579 -0.983802
-5.325405 -0.6860872 -0.6825089 -0.7675893 -0.7147585 -0.7704365 -0.7823255 -0.3649438 -0.5110713 -1.115315 -0.004445353 0.05929077 -9.848233 -9.902906 -10.29717 -10.35193 -9.18749 -7.075896 0.1193235 -0.09949445 10.35361 10.06289 -0.001295319 0.7004811 0.2781123 0.02356872 -0.3074495
-5.354753 -0.316918 -0.7021757 -0.8707376 -0.8077266 -0.870318 -0.9159533 -0.4233246 -0.5585278 -0.9722353 -0.6356549 0.2146122 -9.626001 -9.541397 -10.50869 -10.22559 -10.08998 -10.59187 0.247621 -0.1021012 10.81341 9.805445 0.08175182 0.4243634 0.4727345 0.04645662 0.1782327
-5.297625 -0.1155727 -0.7154535 -0.9642665 -0.8275139 -0.7016342 -0.8355551 -0.5994018 -0.8816693 -1.259106 -0.8983353 0.3393712 -9.467075 -9.447175 -10.63502 -9.971064 -10.18033 -8.86211 0.343083 -0.19278 10.77535 9.716682 0.233225 0.3485125 0.3318616 0.0224394 0.4337491
-5.317768 0.8508451 -0.6533414 -0.806285 -0.8198413 -0.5933179 -0.9681866 -0.6529166 -0.7271031 -0.7588645 -1.103996 0.2100992 -9.579207 -9.482636 -10.32343 -9.669524 -9.917434 -8.801488 0.2854914 0.09324133 10.47734 9.729796 0.1786135 0.2084816 1.392735 0.03131271 -0.15059
-5.405488 -0.2716687 -0.8192142 -0.7435956 -0.7533316 -0.7983242 -0.9900313 -0.4576596 -0.6513093 -0.9238498 -0.4856055 0.04778608 -9.479108 -9.504513 -9.775471 -9.380097 -10.08156 -7.56668 0.1315503 0.0441706 10.05967 9.858577 0.1795007 0.4344403 0.02894059 -0.009334676 -0.316777
-5.449573 -1.664973 -0.7422607 -0.8118275 -0.8635043 -0.7530227 -1.091725 -0.4530806 -0.7756605 -0.9870571 -1.267757 0.2929052 -9.623934 -9.632592 -9.803711 -9.889569 -8.811769 -9.154024 0.281887 -0.3497509 10.16741 10.06441 0.160083 0.4742519 0.3905816 -0.05655308 -0.5342454
-5.383314 -0.6191471 -0.9467502 -0.8781193 -0.822384 -0.8848342 -0.9780795 -0.7852736 -0.6443989 -1.260392 -1.132628 0.3702959 -9.652222 -9.626915 -9.927044 -9.848186 -7.943276 -7.352431 0.3092091 0.1280878 10.41222 10.10019 0.2030034 0.6846651 0.4350561 0.09228413 0.1737817
-5.411161 -1.160886 -0.6752841 -0.7981821 -0.8376846 -0.8206441 -0.8091232 -0.5717307 -0.8631653 -0.8438151 -0.5933221 0.211111 -9.725486 -9.801953 -10.1025 -9.465836 -10.55087 -8.411703 0.3273525 0.05045209 10.36775 10.05863 0.2433671 0.6575855 -0.04179788 0.05108247 0.3461934
-5.41618 -0.5234405 -0.8675937 -0.9685376 -0.7977878 -0.7026366 -0.9559849 -0.6677199 -0.6307297 -1.077449 -0.08806877 0.228432 -9.638996 -9.587178 -10.03123 -9.789467 -9.513086 -6.95645 0.2728094 0.06531715 10.26826 9.754799 0.3538594 0.7903264 0.5935546 0.09650112 0.2983592
-5.405547 -0.225255 -0.8708192 -0.9929682 -0.8016747 -0.708381 -1.060845 -0.6933477 -0.9535596 -0.9256463 -0.9740343 0.3344468 -9.316968 -9.316812 -9.78592 -9.68096 -7.25996 -8.96596 0.1418581 -0.03961829 10.12999 9.614347 0.2070737 0.7246689 0.8110726 0.0315548 0.7637847
-5.446053 -1.291942 -0.6745211 -0.9457256 -0.7400264 -0.7883467 -0.9281688 -0.5056166 -0.5902934 -1.094658 -0.8511839 0.2079479 -9.408768 -9.411991 -9.970013 -9.916375 -10.48007 -8.69235 0.2810475 0.09520084 10.19019 9.515096 0.1829135 0.7542851 0.9051425 0.1202299 0.3943323
-5.435149 -0.8196231 -0.7106158 -0.9104686 -0.615475 -0.7101399 -0.8732316 -0.3875911 -0.7751122 -0.8260092 -1.493983 0.07476004 -9.327868 -9.236191 -9.62002 -10.47841 -8.801527 -9.663123 0.11485 -0.1118348 9.92763 9.415049 0.1400999 0.4197126 0.1794436 0.1197853 0.2820545
-5.366943 1.056387 -0.7611212 -1.048791 -0.8716147 -0.9022665 -0.8835034 -0.7513846 -0.6732998 -1.054041 -0.549475 0.1195725 -9.180828 -9.25548 -9.844794 -8.930189 -8.131193 -8.468796 0.1576793 0.01481076 10.03884 9.436595 0.08378534 0.6658049 0.1481433 -0.05266928 0.8850649
-5.381928 0.1149474 -0.7966338 -0.9331388 -0.8204004 -0.930188 -0.8626448 -0.6111628 -0.7955772 -1.30293 -1.437454 0.1282396 -9.047329 -9.239972 -9.621067 -8.864203 -8.512917 -7.419699 0.3432706 0.06604107 9.604145 9.368736 0.2064923 0.6019113 0.6567265 -0.02733703 -0.1024876
-5.250736 -1.087325 -0.7488447 -0.9241276 -0.9409529 -0.8361891 -0.9881211 -0.6329127 -0.8107118 -0.9734236 -1.412032 0.09253349 -8.962049 -9.06962 -9.767722 -9.230388 -8.973668 -7.843516 0.2760893 -0.1490391 10.30357 9.284702 0.1510685 0.646919 -0.2655522 -0.04302826 0.7379327
-5.209507 -1.33441 -0.8181396 -1.083081 -0.9302257 -0.9383954 -1.085178 -0.6538195 -0.8358443 -1.160097 -0.6504937 0.2916581 -9.130477 -9.039384 -10.056 -9.380227 -8.493485 -8.415676 0.2272213 -0.02267383 10.29035 9.445352 0.2453354 0.5673737 0.7260619 -0.00536803 0.1452262
-5.167533 -1.135794 -1.028845 -1.117174 -0.8140999 -0.9886485 -1.027676 -0.665719 -0.7805152 -1.308212 -2.05815 0.3855784 -9.361279 -9.354129 -9.934599 -8.955885 -8.873034 -7.646116 0.2199822 -0.130226 10.37764 9.68358 0.234345 0.7453133 -0.03289095 0.002319844 -0.2362907
-5.190948 0.06225065 -0.8089361 -1.007719 -0.7648554 -0.849756 -0.8705382 -0.5792195 -0.9039261 -1.170893 -2.03697 0.1356648 -9.337837 -9.348474 -10.10478 -9.990892 -7.938512 -8.924687 0.2350992 0.1909248 10.33407 9.622457 0.05213596 0.6565063 0.6582686 0.01194693 -0.1757671
-5.117859 -0.6931834 -0.6719342 -0.8438538 -0.9071139 -0.7411259 -0.8847876 -0.543202 -0.9918244 -0.9844876 -0.7722469 0.07529021 -9.540368 -9.42063 -10.11276 -10.00801 -8.597987 -7.14279 0.3524375 0.0250892 10.33163 9.638422 0.1308796 0.4185669 0.04602576 0.06773846 0.2958047
-5.091454 -0.2492354 -0.9662075 -1.159761 -1.016091 -1.100588 -1.166263 -0.9728338 -1.063961 -1.298219 -1.06647 0.3340868 -9.283103 -9.270513 -9.853034 -9.935547 -8.739133 -9.134221 0.3028361 0.03877852 10.32175 9.67403 0.1792496 0.4601921 0.5373 0.1406165 -0.1060943
-5.053756 -0.8834846 -0.9717872 -1.114543 -0.9824292 -1.153247 -1.35588 -0.9449664 -1.235829 -1.618871 -2.644318 0.163655 -9.22395 -9.231324 -10.17769 -9.889976 -9.509156 -9.539092 0.2913041 -0.03907823 10.12348 9.47028 0.1948245 0.6890182 -0.2261116 0.07194815 0.03607955
-4.929113 -1.064094 -1.088675 -1.333953 -1.10778 -1.140717 -1.334186 -0.9706294 -0.9650113 -1.425606 -1.616646 0.1963384 -9.168099 -9.085406 -10.15636 -9.152901 -9.168017 -9.651323 0.2194618 -0.2097137 10.28432 9.293968 0.2614577 0.3250546 0.1052676 0.07849943 0.391566
-4.870205 -0.7962431 -1.139846 -1.289984 -1.098358 -1.30274 -1.357356 -0.9619306 -1.060861 -1.321082 -0.9644848 0.1652166 -9.057837 -9.022507 -9.560504 -9.184977 -7.864102 -8.98802 0.07895162 -0.2926816 9.783015 9.311572 0.1429907 0.4792217 0.6936539 -0.08237138 -0.6254232
-4.824423 -1.479495 -1.234648 -1.322912 -1.328717 -1.22626 -1.432482 -0.9994252 -1.027561 -1.578404 -1.360993 0.2381876 -8.897233 -8.859934 -9.615355 -9.362055 -8.080038 -6.446079 0.1074079 0.1174511 9.694212 9.212456 0.2743082 0.667128 0.4581331 0.03687047 0.2809737
-4.981187 -0.5170205 -1.10894 -1.12779 -0.9419206 -1.033689 -1.084082 -1.010693 -0.670379 -1.657143 -1.267239 0.0285581 -8.933553 -8.918241 -9.517259 -8.842146 -11.23907 -8.519547 0.1521115 0.04575564 9.534127 9.05609 0.1208254 0.5942713 0.4499555 -0.07739465 0.2828837
-5.058641 -0.7747602 -0.9853998 -0.8985178 -1.05757 -0.8902442 -1.156971 -0.7598578 -0.8871842 -1.362092 -1.762396 -0.006717473 -8.746645 -8.596282 -8.913105 -8.959522 -7.81765 -7.088495 0.1597085 0.02092131 8.963184 8.873599 0.1035903 0.5195589 0.1386474 0.07404784 0.3331137
-5.159593 -0.4697402 -0.8637273 -1.134133 -0.9248149 -1.039105 -1.188635 -0.793553 -1.109039 -1.365601 -2.251361 0.3738138 -8.399666 -8.429144 -8.535138 -8.580736 -7.307313 -7.313098 -0.01400102 -0.06107649 8.717131 8.627875 0.2612012 0.5103543 0.8306214 -0.05156356 0.1916581
-5.292268 -0.6091202 -0.7950401 -1.046618 -0.9572839 -0.847866 -1.192597 -0.6335646 -0.946069 -1.46504 -2.283 0.158103 -8.408933 -8.191867 -8.518818 -7.74529 -7.794104 -8.408538 0.06497444 -0.1266986 8.567605 8.621389 0.1585144 0.6703193 0.5897215 0.06620512 -0.3855537
-5.310928 -0.3132031 -0.935416 -1.064664 -1.030297 -1.088429 -1.060786 -0.6780534 -1.074375 -1.329607 -0.5155606 0.2869054 -8.422398 -8.332264 -8.503884 -7.812479 -6.615059 -7.939162 0.1114895 0.01300471 8.681867 8.632542 0.1650967 0.5465781 0.01588775 0.06558174 -0.8752867
-5.155199 -0.9514313 -1.137225 -1.095775 -0.9192619 -1.113139 -1.044107 -0.7687694 -1.200707 -1.300421 -0.7725841 0.2089581 -8.613412 -8.409295 -8.599001 -8.256744 -7.90954 -7.716797 0.1350106 -0.1529538 8.85999 8.745603 0.1040149 0.3700587 0.1957101 0.03192779 -0.2588216
-5.142232 -0.6126347 -0.876598 -0.9788462 -1.053601 -1.03393 -1.133127 -0.9004447 -1.049438 -1.030564 -0.3968359 0.07885075 -8.528168 -8.541099 -8.790049 -8.340022 -7.060081 -6.077423 -0.09147441 -0.350423 8.849134 8.737068 0.1599597 0.6212472 0.4154508 -0.02666553 0.4457348
-5.083076 -1.024585 -1.08547 -1.332348 -1.158424 -1.270411 -1.296062 -1.048953 -1.207706 -0.937147 -2.157715 0.2929039 -8.457921 -8.355646 -8.562245 -8.000836 -6.904531 -7.751529 0.08361754 -0.1400126 8.681237 8.630618 0.1934231 0.7413202 0.05885959 0.0394565 0.4681704
-5.100748 -1.01689 -0.9656823 -1.278298 -1.139191 -1.168172 -1.032676 -0.9762632 -1.201667 -1.308407 -1.271975 0.1097532 -8.455446 -8.380661 -8.293285 -7.742852 -7.681621 -6.338797 0.1969102 -0.01712561 8.523127 8.660863 0.1975121 0.5589042 0.5318188 0.05831748 -0.0490413
-5.120308 -1.733192 -1.133097 -1.228791 -1.151984 -1.031072 -1.153722 -0.9580208 -1.297151 -1.331091 -0.9419479 0.03398645 -8.753766 -8.633476 -8.181332 -7.634184 -7.066018 -6.305763 0.3918884 0.1818339 8.33396 8.797716 0.018726 0.4987435 0.5370847 0.138029 0.5449381
-5.130382 -1.425863 -1.001518 -1.181166 -1.15334 -1.157195 -1.261596 -0.9885275 -1.226529 -1.546805 -1.261894 0.1847112 -8.283022 -8.458725 -8.353598 -7.926063 -7.367702 -6.549836 0.456593 0.2807721 8.65563 8.490384 0.151956 0.3523167 0.7538992 -0.04657888 0.1812895
-5.104192 0.1957456 -1.119927 -1.241559 -1.059434 -1.135762 -1.21975 -0.9245943 -0.9952033 -1.229569 -1.270057 0.2310991 -8.169553 -8.221242 -8.739312 -7.898477 -8.459808 -5.496821 0.386803 -0.1866011 9.181402 8.367612 0.1374152 0.5385486 -0.2419341 0.02058296 0.1239138
-5.217732 -0.3541444 -0.8778458 -1.207649 -1.125691 -1.068186 -1.108769 -0.7236299 -0.9897926 -1.047132 -1.454442 0.2163278 -8.199719 -8.110915 -8.77202 -8.00302 -7.939575 -6.895401 0.23165 0.1479411 8.905269 8.555246 0.2431214 0.5516682 0.7137381 -0.0951092 0.4074846
-5.146129 -0.5284479 -0.9906688 -1.181615 -1.063578 -0.9007347 -1.059017 -0.7449059 -0.5456276 -1.340798 -1.635031 0.2287043 -8.122772 -8.291354 -8.859857 -8.437902 -6.312455 -8.334312 0.02868713 0.02974436 9.142712 8.464244 0.1436501 0.6238543 -0.3652538 0.07757412 0.5856013
-5.121288 -0.872291 -0.9512173 -0.9721979 -0.989785 -0.9076121 -1.118938 -0.7493561 -1.00331 -1.285123 -1.260232 0.08973921 -8.245476 -8.205655 -8.451203 -8.646154 -8.49408 -6.423411 0.02117189 -0.3360339 8.532868 8.264972 0.1965919 0.5150627 0.3800344 0.1049072 0.3541243
-5.105648 -1.442562 -0.9150514 -1.104964 -1.133141 -0.8643464 -1.028016 -0.6621994 -0.9520571 -1.525184 -0.9692083 0.2155528 -7.859287 -7.846546 -8.821009 -8.397635 -6.121629 -6.909306 -0.03456461 -0.4580525 8.906802 7.958557 0.1851779 0.5539952 0.2455985 -0.008609844 0.7966881
-5.107864 -0.9777145 -0.9550692 -1.003527 -1.041018 -1.033811 -0.9806333 -0.5927696 -0.7472073 -1.444553 -2.436978 -0.05502752 -7.595147 -7.517329 -8.827308 -8.390645 -7.154388 -6.715849 0.136099 -0.1725501 8.961011 7.609182 0.1942026 0.3246889 -0.02884891 0.06076029 -0.04096621
-5.120631 -0.2711602 -0.9010041 -0.9183388 -0.8691165 -0.764957 -0.9759213 -0.71187 -0.8376829 -1.364846 -1.052921 0.1637401 -7.486291 -7.633576 -8.617398 -8.727238 -8.519689 -6.738011 0.2702404 -0.2997772 8.702789 7.634844 0.05066351 0.4747767 0.1796974 0.01444534 0.1734667
-5.153387 -0.05153665 -0.8188431 -0.9778706 -0.9311233 -0.8064122 -0.9980817 -0.7570491 -0.7535588 -1.110337 -0.7767648 0.1413415 -7.422143 -7.581178 -8.052505 -8.348706 -7.206364 -7.130429 0.3150806 -0.1426249 8.286125 7.759204 0.1703889 0.3275914 -0.4008866 -0.05220105 0.4807817
-5.039745 -1.573758 -1.089809 -1.083158 -0.9983223 -0.9494068 -1.150755 -0.7038975 -0.8409824 -1.573328 -0.7676567 0.3199698 -7.414172 -7.499483 -8.061424 -7.954576 -4.609454 -5.565665 0.3205117 -0.04607325 8.315574 7.833454 0.1673697 0.7127146 0.1413251 0.07691161 0.3226861
-5.09338 -1.081603 -1.001658 -1.064002 -1.041614 -1.092993 -1.104304 -0.7490478 -0.784556 -1.262658 -1.061065 0.2543372 -7.371441 -7.318415 -8.045939 -7.618708 -5.879789 -6.881657 0.3665884 -0.2943114 8.487601 7.608982 0.2771798 0.7862404 0.9869721 -0.01031971 0.4946466
-5.140551 -0.6401712 -0.968393 -0.9470091 -0.9288482 -0.8626161 -1.083381 -0.7896498 -0.4671696 -1.571746 -0.6927917 0.1061324 -7.57105 -7.387589 -8.085992 -7.82081 -6.609624 -6.556716 0.3973954 0.0827061 8.314477 7.751877 0.2227431 0.645079 0.5907447 -0.06726925 -0.1390952
-5.235291 -0.3430892 -0.7465555 -0.9120627 -0.791526 -0.8132198 -1.142451 -0.6134946 -0.4559275 -1.199361 -1.993085 0.2367784 -7.526343 -7.326594 -7.919407 -7.979211 -5.777495 -6.896535 0.2213606 0.07075115 8.254131 7.773507 0.2963784 0.5678166 -0.4333439 -0.04166907 -0.8435354
-5.228451 -0.4342983 -0.7592728 -0.9647452 -0.8998954 -0.8193796 -1.042997 -0.7820085 -0.7781833 -1.286407 -1.187915 0.4104443 -7.493125 -7.385413 -8.043159 -8.418875 -7.248912 -7.929511 0.4431433 -0.1531763 8.350608 7.711308 0.3131529 0.6758468 -0.0084863 0.06434881 0.3376336
-5.388835 -0.4843245 -0.7081368 -0.805844 -0.8174628 -0.6060954 -0.7785607 -0.5265478 -0.8128772 -0.816075 -1.234937 0.3992821 -7.375132 -7.368245 -8.063069 -7.854306 -7.186266 -6.278348 0.1988004 -0.03902704 8.541392 7.683749 0.2000383 0.5266464 0.5943741 0.007952938 0.6959252
-5.362419 -0.3843524 -0.7004003 -0.7165716 -0.61109 -0.5165698 -0.7220055 -0.5216819 -0.5229273 -1.258069 -0.7870549 0.1522796 -7.202515 -7.279098 -8.181992 -8.149876 -8.206252 -6.140533 0.2638776 -0.01526076 8.448514 7.564321 0.1090593 0.6830073 0.1705422 -0.0283489 1.159229
-5.411111 0.138318 -0.3184645 -0.7239422 -0.5123019 -0.6884862 -0.8033704 -0.476673 -0.7596418 -1.085278 -0.7198616 0.2387532 -7.381365 -7.192259 -7.99901 -7.650379 -8.179636 -6.425632 0.2214931 -0.2989582 8.128323 7.604173 0.2690071 0.528948 0.8899266 0.07602101 0.7104916
-5.313966 -1.23172 -0.5102301 -0.5208449 -0.6302797 -0.5589434 -0.6871352 -0.348983 -0.8695037 -0.7222692 -0.54566 0.3115047 -7.493936 -7.344747 -8.101867 -7.943882 -8.250265 -6.389455 0.2031064 -0.2950028 8.554514 7.780327 0.2097023 0.8399004 0.2337141 -0.1313256 0.6458077
-5.356293 0.1182641 -0.6010271 -0.6710716 -0.6222349 -0.6347613 -0.741436 -0.2490163 -0.6312549 -0.8575617 -1.665129 0.3589647 -7.308935 -7.441111 -8.361213 -8.178351 -6.551897 -7.798158 0.2326012 -0.2710024 8.709879 7.890735 0.2437997 0.3921199 0.4948468 -0.1153156 1.451254
-5.351394 -0.7980872 -0.4678924 -0.6268665 -0.4571536 -0.5782664 -0.6912618 -0.3836487 -0.4542686 -0.7202912 -0.7868324 0.2772993 -7.890866 -7.75364 -8.059548 -8.5322 -7.332377 -6.254097 0.1240981 -0.3855101 8.430818 8.241625 0.1657807 0.7050628 -0.5811677 0.02151136 0.2458908
-5.237619 -0.5750071 -0.6328536 -0.8836693 -0.6411219 -0.6717069 -0.871724 -0.6327401 -0.4327581 -0.8977203 -1.23643 0.4387845 -7.814006 -7.998558 -7.919121 -7.234314 -6.176076 -6.459944 0.1170513 -0.6731683 8.22533 8.132383 0.2506785 0.5789681 0.2216001 0.1804654 0.8712456
-5.103184 -0.2833594 -0.6512359 -0.9618981 -0.6901527 -0.6949187 -1.003223 -0.6417137 -0.7432391 -0.6272258 -1.08724 0.243865 -7.914179 -7.864336 -8.041121 -7.453855 -8.213947 -5.661243 0.1601156 0.01409812 8.30426 8.273513 0.236427 0.555855 0.3821061 0.005143985 0.9470931
-5.236594 -0.361437 -0.6598931 -0.7166798 -0.6228329 -0.6995434 -0.9701786 -0.4356435 -0.8019696 -1.460252 -0.9313795 0.2689884 -7.9819 -7.883889 -8.419233 -8.303706 -7.485656 -6.026416 0.1823032 -0.007096546 8.515569 8.274551 0.3054417 0.5921147 0.177542 -0.01387402 0.1770895
-5.266148 0.9915085 -0.6158609 -0.6991809 -0.6960996 -0.679323 -0.8401073 -0.48406 -0.6769805 -0.8898582 -0.8142954 0.2905158 -7.963705 -8.107027 -8.603495 -7.855212 -5.928847 -7.364528 0.2774411 -0.2369561 8.698689 8.378524 0.2577786 0.4818874 1.048941 -0.07025546 0.8187597
-5.164266 -0.2150547 -0.5234502 -0.8210015 -0.7433053 -0.8078367 -0.957121 -0.6068694 -0.9444533 -1.079025 -0.3995371 0.2938122 -8.024421 -8.057732 -8.334551 -7.55313 -8.018383 -7.238839 0.2245532 -0.1226807 8.469898 8.338105 0.2026632 0.2226997 0.2005568 0.161728 0.402097
-5.314088 0.1382574 -0.6547192 -0.8154756 -0.6026768 -0.6294515 -0.6948333 -0.3491075 -0.4412446 -0.8452377 0.07064966 0.2624015 -8.147864 -8.075015 -8.313079 -7.587375 -7.512785 -5.777824 0.1459218 -0.1379547 8.663556 8.416424 0.1708689 0.5673481 0.4436877 0.03263459 0.2043123
-5.436134 -0.9892176 -0.4532227 -0.5853252 -0.6108997 -0.5110164 -0.66699 -0.3017337 -0.4492754 -0.7135557 -0.938482 0.2517253 -8.087804 -8.115252 -8.120398 -7.615804 -6.098775 -5.521026 0.3517962 -0.06173876 8.275793 8.327728 0.1662038 0.3587336 0.7073621 0.1422904 0.04700632
-5.339403 -0.1798541 -0.5013711 -0.6084263 -0.735829 -0.6858209 -0.7371611 -0.4239879 -0.4242947 -0.4753995 -0.9016456 0.1790647 -8.179896 -7.962362 -7.991911 -8.218537 -3.757949 -6.042252 0.08602065 -0.1955627 7.931056 8.420177 0.1585958 0.6576397 0.2413986 -0.0102921 0.4420544
-5.301389 -0.8201915 -0.711006 -0.8058453 -0.7272739 -0.736032 -0.878171 -0.528378 -0.7049693 -1.019825 -0.9864485 0.217538 -8.117579 -8.268312 -7.531499 -7.391518 -6.332388 -3.85253 0.1432571 -0.05457919 7.82004 8.579523 0.1733271 0.7586957 0.1858581 0.006195188 0.0657196
-5.39982 -0.09285976 -0.6337621 -0.6613027 -0.6230468 -0.5471009 -0.6176358 -0.5236798 -0.5317305 -1.187709 -1.165481 0.2567588 -8.305466 -8.344955 -8.097207 -7.75343 -6.644866 -7.61003 0.112013 -0.1407089 8.082246 8.573523 0.1804538 0.5770931 0.001207321 0.08937133 0.626159
-5.30443 -0.7623444 -0.4694696 -0.8287135 -0.7408899 -0.7035606 -0.8760898 -0.5696678 -0.6820472 -1.080831 -0.8987018 0.2337431 -8.070533 -8.221075 -8.130858 -8.180653 -6.258209 -6.324691 0.3051761 -0.09637153 8.352425 8.400882 0.2456511 0.5658955 0.4589724 -0.02179202 0.3863408
